,ID,Tweet,Affect Dimension,Intensity Score,target
705,2018-En-03281,Confidence c|mos not from always being right but from not fearing ho be wrong.-Peter ;. Mcintyre,sadness,0.212,0
706,2018-En-01774,Doing my daily devotionals brings  me such 🙌🏽 joy to my life. Its truly #amazing to study his words. #amen #godisgood #dailydevotionals,joy,0.8909999999999999,0
707,2018-En-00707,Too much niggas knew where my mum lived so we moved her out 😊 definitely one of the best feelings recently lol,joy,0.516,0
708,2018-En-03030,@missmarilynx Hahaha @BigScottGibson almost fell off the sofa laughing at that point. The wee jump he did as if he was scared too 😭,joy,0.606,0
709,2018-En-01151,Well played radio station. Playing the song 'Total Eclipse of the Heart' at the start of the eclipse! #Eclipse #brilliant,joy,0.645,0
710,2018-En-02258,see me #smiling at my #past like what was I thinking? \nFind #rest oh my #soul d #seas ń #storms still know HIS name. \n#JESUS\n#iLoveJesus,joy,0.578,0
711,2018-En-01016,@JustinOEarlwood #awesome news for the blues,joy,0.534,0
712,2018-En-03871,@AmberX994874 Butcher Jim landed on his arse #hilarious #NinjaWarriorAU,joy,0.531,0
713,2018-En-00181,PUPPY FOR ADOPTIONS !!! Happy pics!! Please SHARE for exposure! Put out the word to good adopter prospects!...,joy,0.578,0
714,2018-En-00087,@justapenname @lettrs @RealJamesWoods btw you're a #brilliant,joy,0.563,0
715,2018-En-02379,@HUUEducation Thanks! Happy there are other sabbs here. Hope we can talk at lunch :),joy,0.578,0
716,2018-En-02126,@CNN @cnnbrk what is the #FakeNews of the day? Need my #laughter to start my day. @foxandfriends @realDonaldTrump @kilmeade @PeteHegseth,joy,0.531,0
717,2018-En-02377,I really love @TheFostersTV really great start to this season.  #resist,joy,0.6409999999999999,0
718,2018-En-01437,@umainoo if you had a bad day cheer up lov!!! ♡♡,joy,0.594,0
719,2018-En-03194,"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",joy,0.625,0
720,2018-En-00206,Uncharted 4 on Crushing is the least fun I've ever ha splaying a video game  ,anger,0.297,0
721,2018-En-02213,Yaaaaaaaaaaaas!!!! Scotty Sinclair #wonderful #magical,joy,0.7120000000000001,0
722,2018-En-01846,Skyq is 👌🏼 but it's about time @SkyUK sorted there internet out! ,fear,0.28,0
723,2018-En-01901,@SSAFA Congratulations #DamianDagg and #JoshuaThorne. I wish you a  #future #together❤️,joy,0.662,0
724,2018-En-01412,MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles,joy,0.545,0
725,2018-En-02363,"Fear not @lisajnc1951, God is with you, don't be discouraged, for He is your God, He strengthens and helps you at all time. Is 41:10",fear,0.33899999999999997,0
726,2018-En-03019,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",fear,0.222,0
727,2018-En-01622,Great meeting with my great friend and superstar lawyer Bryan Freedman @ftllp .  Such an amazing person who does so much for many. ,joy,0.6559999999999999,0
728,2018-En-02520,The best thing about #australianninjawarrior tonight is watching the failed attempts on the bomb slider. #hilarious #laughingsohard 🤣🤣🤣,joy,0.6559999999999999,0
729,2018-En-02429,"There are parts of you that wants the sadness. Find them out, ask them why",anger,0.27399999999999997,0
730,2018-En-00199,"Today #wanking target: #Long #sexy #tongues\nThat's my #fetish - #long #yummy #tongue\nIf any girl want,sent me your tongue photo :) I love it",joy,0.594,0
731,2018-En-01771,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,anger,0.21899999999999997,0
732,2018-En-03857,"@stephenasmith You made me laugh today when you told a caller to turn up the volume, that you weren't doing the #MarvinGaye thing #levity",joy,0.545,0
733,2018-En-02735,@LoveIsland That rap reminds me of when the kids were small and they would prepare a performance #cute #crap 😂,anger,0.281,0
734,2018-En-04212,What do you call a camel with no humps?  Humphrey! #joke  #writerslife #HAHAHA #WednesdayWisdom,joy,0.6,0
735,2018-En-00609,At least @LewisHamilton not turning up is not the most outrageous thing at #F1Live #Kaiserchiefs ,fear,0.24100000000000002,0
736,2018-En-01314,"Quote of the day comes from Queen Cersei herself @IAMLenaHeadey 'Power hungry people are fearful, otherwise why wouldn't you just chill?' 👏",fear,0.375,0
737,2018-En-02203,1. I'm grateful for love.\n2. I'm grateful for miracles.\n3. I'm grateful for music.\n#beatdepression #grateful,joy,0.7120000000000001,0
738,2018-En-02188,"@J_UGO_ @TopPlanet63 Vestiti Black and White, stile blues Brothers",sadness,0.226,0
739,2018-En-03945,@01mattwhite @Football__Tweet @DeadlineDayLive That's brilliant 😂 The music makes it,joy,0.667,0
740,2018-En-04259,"I could 😭 rn I am so blessed with the friends I have, they support and love me through everything and I couldn't thank them enough 😭❤️",joy,0.758,0
741,2018-En-03767,"Whenever u have a bad day, just remember that there's a bitch stalking you like it's their religion just to see if ur happier than them 😘",joy,0.531,0
742,2018-En-03388,Baywatch movie is so friggin #awesome #funny #delightful,joy,0.7659999999999999,0
743,2018-En-00115,I'm the wholesome drunk that sends people memes and compliments them at 2am on snap,fear,0.185,0
744,2018-En-03659,"@hugaarondingle God, the way he said that line... 😭 💔 #amazing #loveDannyBMiller #robron",joy,0.578,0
745,2018-En-03987,"1st shopping experience with @paytm, what a disappointment! Product still not shipped &amp; they might cancel the order now. #unhappy @Paytmcare",sadness,0.875,1
746,2018-En-00048,"Casper, Wyoming is just about  to witness totality 🌝🌚 #amazing #Eclipse2017",joy,0.7340000000000001,0
747,2018-En-03382,"Listen, I love my mutuals so much they're such beautiful people inside and out. I'm so happy to have you in my life. I love you so much",joy,0.828,0
748,2018-En-03932,Absolutely loving that people watching the #eclipse are cheering - for the sun! For the moon! For wonder! 💜 #beautiful,joy,0.758,0
749,2018-En-00422,@F3Alpha #F3Roswell #Preblast\nI've been handed the keys to Roswell Area Park. See you in the gloom. Be ready to slip &amp; slide at 0530,fear,0.379,0
750,2018-En-03272,@Creative_Voices @ScotParl Happy to help :-),joy,0.613,0
751,2018-En-02384,and now I got tickets to Hamlet #yay #happy #londontheatre,joy,0.721,0
752,2018-En-04268,Not trying to offend nobody,anger,0.188,0
753,2018-En-04026,@kikisshh @gyorzeppeli 14 year old me is crying in delight right noW AXELLLLLLLLLL  ♥♥♥♥♥,joy,0.672,0
754,2018-En-03189,"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",fear,0.38299999999999995,0
755,2018-En-04166,Today is already off to a great start..... 🙄 ,sadness,0.16699999999999998,0
756,2018-En-03278,@russ_kent @IsabelOakeshott Inexplicably well paid talking head who lectures in impenetrable consultu-speak #dire,fear,0.379,0
757,2018-En-04333,@CaxtonSupport I'm sorry but I don't know what DM stands for. I know a PM 😂. But sadly not a DM. It won't create an account to find.,fear,0.36200000000000004,0
758,2018-En-00295,@itsjohnjosh yessss!!! i'm so glad 😊,joy,0.828,0
759,2018-En-03026,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean,sadness,0.233,0
760,2018-En-01521,Having a bad day @TescoIrl #nightmare,sadness,0.87,1
761,2018-En-02634,@TeenMomOG2 @Javimarroquin9 @KailLowry He is so cute! Your #minime for sure! #blessing,joy,0.594,0
762,2018-En-01344,My morning protein shake. Delicious way to assure I start my day the right way with 21 gms of whey protein. #protein #shake #morning,fear,0.21,0
763,2018-En-01706,"Q: We all know 6 was afraid of 7 because 7 8 9, but why did 7 eat 9? A: Because you're supposed to get 3 squared meals a day!  #jokes #funny",joy,0.563,0
764,2018-En-02794,promoting taeny while tiff is here yes 👌,anger,0.172,0
765,2018-En-03546,♪ Racing all around the seven seas\nChasing all the girls and making robberies\n'Causing panic everywhere they go\nParty-hardy on Titanic... ♪,fear,0.2,0
766,2018-En-00640,When you are able to treat your queen the things that she wants. Such a pleasing feeling,joy,0.7120000000000001,0
767,2018-En-04025,I'm actually so incredibly happy that my soul and by body connected and I'm able to have amazing time while living on this planet.Grateful🙏🏼,joy,0.924,0
768,2018-En-00886,"Just seeing school idols fills me with energy, makes me want to cheer for them and makes me also want to sing and dance together with them!",joy,0.797,0
769,2018-En-00947,Rabbit races ... 😊 .. simply perfect! \n\nSo glad @LeBatardShow and @Stugotz790 are back!,joy,0.647,0
770,2018-En-04154,"This morning, watched a hummingbird, two cardinals, a bunch of finches, a large bunny, and a baby bunny all feasting in the backyard. #happy",joy,0.871,0
771,2018-En-01430,@ggreenwald Macron slips up and has a moment of clarity &amp; common sense...now he is a raging racist. Sounds right. #LiberalLogic,fear,0.365,0
772,2018-En-00460,Whitey's for dinner. Called ahead! #shake #burger #seasonedcurlyfries #havetoeatfast,fear,0.127,0
773,2018-En-03776,You won't reach a #goal you hide in a drawer. Keep it in front of your face at all times.  #WednesdayWisdom,anger,0.28800000000000003,0
774,2018-En-00466,Going to finally start getting ready for my move☺️ ,joy,0.531,0
775,2018-En-02701,An early night for me love you ,sadness,0.14,0
776,2018-En-01211,Can finally start looking forward to my sisters wedding on Friday now the car is sorted ☺️🎉👰🏻 #relieved,joy,0.578,0
777,2018-En-03232,I hope you smiling and just laughing your soul out @lebeomak . I love you so much.. My Person\n                 😘😘😘😘\n                    😘😘😘😘,joy,0.8909999999999999,0
778,2018-En-01500,This morning has been hilarious 😂😂,joy,0.688,0
779,2018-En-01057,That maybe she just lost her job in the recession and is trying out a new career path,fear,0.36200000000000004,0
780,2018-En-03291,"@edsheeran ballroom dancing class tomorrow, any advice for a first timer? ",fear,0.375,0
781,2018-En-00483,@blackvoices Keep it up @gucci1017 #sober clear minded I see you over in Europe on tour killing the game right now!,sadness,0.273,0
782,2018-En-00977,"Shakespeare Dictionary: The word 'knotty-pated' means 'block-headed, dull-witted' ",anger,0.281,0
783,2018-En-04004,it sucks that my phone got formatted earlier and all contacts and apps are gone 😥,sadness,0.848,1
784,2018-En-04166,Today is already off to a great start..... 🙄 ,fear,0.094,0
785,2018-En-03595,Were starting an @insecurehbo club at my job. Every Monday we must be caught up on required watching. @opjumpstartlb @IssaRae ,anger,0.266,0
786,2018-En-02493,This Wednesday @ChandlerBMusic #kickstarter begins! Y'all be READY! #ChandlerBayMusic #ChandlerBayEP #tantrum,sadness,0.16699999999999998,0
787,2018-En-03084,"He who. can suppress a moment's anger, may prevent many days' sorrow. Chinese Proverbs\n\n#MakingMEGATurkeyWithMcLisse",fear,0.365,0
788,2018-En-02961,nothing better than going on holiday when the weathers grim at home,anger,0.25,0
789,2018-En-01028,Why is an alarm clock going 'off' when it actually turns on? #alarm #alarmclock #ThursdayThoughts,fear,0.34600000000000003,0
790,2018-En-03460,never had a dull moment with u guys 💕,fear,0.135,0
791,2018-En-04147,@TarigsOptimism The way they laughing tho lol 😆,joy,0.516,0
792,2018-En-00717,@bugwan Crown? Teaching the kiddies to have a flutter?,fear,0.37,0
793,2018-En-01359,@vvixie Thanks bby 💚 tiff got a pair too so I'll probably steal hers lol,anger,0.212,0
794,2018-En-03772,oh crap...I lost $100 on poker games yesterday :(,sadness,0.804,1
795,2018-En-02065,Happier than I have been in a long time \n#happy #smiles #beingme #wifey,joy,0.9309999999999999,0
796,2018-En-02441,"I'm perhaps an introvert according to the text, but i dont hesitate to be friend with anyone esp the open minded one(s).",fear,0.33899999999999997,0
797,2018-En-00149,"@chuckwoolery I Feel sick reading this, when does it end? #dread #civil war? #sad",sadness,0.815,1
798,2018-En-02892,Happy birthday @ShanteriaI!! i miss you tons + i'm so excited to be back in florida to hear all about Turkey + to have our 🌮dates!! 💛🎉,joy,0.703,0
799,2018-En-03822,"Lying at the pool with John , ice cream , drinks, 29 degrees and listening to busted ✌🏼️ #bliss",joy,0.688,0
800,2018-En-00175,@samasaurus6 happy I got it recently on the summer sales :D,joy,0.563,0
801,2018-En-03660,"For many years I have despised olives, my thoughts on them have now changed. #delightful",joy,0.594,0
802,2018-En-03953,Soooooo excited for lost village ✨😎🌈🎪🎷🏕,joy,0.758,0
803,2018-En-03143,"Damn, y'all flamin' him. 😂\n\nI just thought it was funny. 😂😂",joy,0.563,0
804,2018-En-04136,@HOESHIKO I used the wrong fowl sorry I'm a #disappointment please #killme,sadness,0.8270000000000001,1
805,2018-En-03066,Up bright and early for class today 😂👌🏾 I can't miss nane nother one,joy,0.563,0
806,2018-En-03374,"What an amazing statement, really clears things up. @realDonaldTrump #believeme #tremendous #maga #russia",fear,0.24100000000000002,0
807,2018-En-02270,#fans #gamers what you think @EAMaddenNFL 18 is going to rate the #Dolphins #offense #defense special teams rating &amp; rank out of 32 teams,anger,0.21899999999999997,0
808,2018-En-01111,Happy birthday @primo_can_dance have a blessed one my G 🎂🍾,joy,0.7190000000000001,0
809,2018-En-00264,Thanks to Dollis Hill's relentless and tenacious PC Leach and colleagues!,anger,0.177,0
810,2018-En-00495,@AngelaKochuba Thanks for following! Have a #joyful day!,joy,0.778,0
811,2018-En-02563,"Just seen recent pics of Liz Hurley in swimming costume , she looks amazing 😍 #beauty ",joy,0.7190000000000001,0
812,2018-En-00671,"'Best customer, ... We are pleased to inform you that the order has been sent today.' #butterflies #excitement #technojoy #music ~ OP-1 &lt;3",joy,0.561,0
813,2018-En-04255,these gloomy days outside have me like 😍🖤,sadness,0.23199999999999998,0
814,2018-En-00231,@SatisfyingTaste @TheAnimalVines I used to make the peanut butter energy balls all the time. My famjam loved them! #recipes #yummy,joy,0.703,0
815,2018-En-02175,#Thoughtoftheday: 'Perpetual optimism is a force multiplier.' - Colin Powell #quote #optimism #positivity,joy,0.563,0
816,2018-En-02887,Adam Sandler is actually super hilarious &amp; all his movies are funny &amp; heartwarming,joy,0.7340000000000001,0
817,2018-En-00052,@VitaCocoUK WOW 😍 This is wonderfully exciting! Would be a very happy treat to win ✨ Thank you for the chance ❤️️ Retweeted &amp; Following 😀,joy,0.828,0
818,2018-En-02763,"@CamilaLolie97 @Camila_Cabello I'm from Greece, but I'll travel anywhere arround Europe the next time she comes, just to meet her. 😊",joy,0.6559999999999999,0
819,2018-En-03112,I'm extra lazy today 😟,anger,0.265,0
820,2018-En-01352,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",sadness,0.28600000000000003,0
821,2018-En-03035,It bugs me that people concern themselves so much with what other people CHOOSE to do with their money 😂🙈,sadness,0.278,0
822,2018-En-00378,@interstinman @pandoramusic One nothing else matter enter sandman unforgiving  all awesome songs 😊,joy,0.618,0
823,2018-En-03491,feeling like a grim reaper all day hehehe\n9 days pa 🎩✉️,sadness,0.28600000000000003,0
824,2018-En-04177,i was so confused but then my inner fujoshi was screaming and like i was trying so hard not to smile or laugh,joy,0.516,0
825,2018-En-01505,Never underestimate yourself ; you might be the little voice of reason.... #do #good #believe #rise #communicate #respect #love #everyone 😘,joy,0.578,0
826,2018-En-00774,the one who stayed,sadness,0.29600000000000004,0
827,2018-En-01765,"@BrenFosterReal Happy Tuesday, Bren...Just stopping by to wish you a great day ahead filled with love and smiles 😙😙😙....Love and Miss you! ❤",joy,0.7659999999999999,0
828,2018-En-00588,"@NoahWebHouse A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",joy,0.5329999999999999,0
829,2018-En-04171,"Everyone want to win,but swear they never lost at anything. Victory is only sweet when you taste the bitterness of defeat.",anger,0.25,0
830,2018-En-02043,Late dinner with my dad and fam in the mountains. I'm having an appetizer consisting of pop tarts and coffee. #delightful,joy,0.75,0
831,2018-En-03642,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz,sadness,0.276,0
832,2018-En-00280,"Humble yourself in the sight of the LORD. If we have died in Christ, then how can we be offended? A dead person cannot feel anything, right?",anger,0.14400000000000002,0
833,2018-En-03448,LibertySeeds: realDonaldTrump LizCrokin Great #start for #MAGA ...,fear,0.222,0
834,2018-En-02624,"Finally its time, i have a cuppa n its time to watch what i already know will be an epic ep of Game of Thrones #bliss",joy,0.625,0
835,2018-En-01311,Good news.  Ten weeks from Friday will be a pretty good day. #carefree,joy,0.547,0
836,2018-En-03965,Add me on Snapchat! Dm me for my snapcode! #amosc #snapchat #sc #snap,anger,0.141,0
837,2018-En-01195,Spread smiles around everywhere you go\n#spreadingsmiles #smiles #healtyliving #LaughOutLoud #happinessallaround,joy,0.672,0
838,2018-En-02675,"Jordan is helping Arya hunt a moth, lifting her up to get it on the walls. it's super adorable. #kitten #boyfriend #adorable #hunting",joy,0.7190000000000001,0
839,2018-En-02297,@Orin_Atlantis 'I am much more cheerful when you are around',joy,0.636,0
840,2018-En-01010,"@tabby313 Jen, awful funny how the tide has turned on this show! I am elated and amused! Goes from love fest to oh we have collusion!",joy,0.547,0
841,2018-En-04068,"I'll have the first Question for Followers ready in a few. It's directed at all of you, so please don't be shy and respond when you can! 😀",fear,0.306,0
842,2018-En-01976,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,anger,0.109,0
843,2018-En-02950,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,fear,0.172,0
844,2018-En-03714,"I've never been happier. I'm laying awake as I watch @stolenmcments sleep. Thanks for making me happy again, babe.",joy,0.909,0
845,2018-En-00888,I'm gunna be on #streamate tommorow. This week was busy. Check out my #snapchat #shower #show on #premium #snap me #webcammodel,anger,0.242,0
846,2018-En-01943,Vin Diesel is pretty cool. I have seen him in that movie Riddick and Pitch Black too. He must work out or something. #smiles,joy,0.532,0
847,2018-En-03130,'I think our dreams can motivate us more than our fears can paralyze us.'  ~  Chris Hogan  #dreams #fears #life,anger,0.172,0
848,2018-En-03502,Here is the message Cnbc is sending they Don't care that Melissa Lee has a horrible smile or a that Joe Kernan needs braces,sadness,0.28300000000000003,0
849,2018-En-04076,@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,fear,0.179,0
850,2018-En-02555,All I want is get my sister @ashleyclaw &amp; @chrisdelia in a room and listen to both of them laugh #Hollywoodimprov #laughteristhebestmeds #😂,joy,0.6609999999999999,0
851,2018-En-03032,kokobop is such a weird name\nbut I remember that it is said to be more lit that growl and it is #EXO so I'm accepting the name,fear,0.375,0
852,2018-En-03896,@D_Bushaiba @nalhussaini_ happy birthday 7ayate❤️,joy,0.594,0
853,2018-En-01639,"To recreate my romantic memories, I'd just put a chip on my shoulder  #masterchefau",anger,0.297,0
854,2018-En-01301,See a TrueTwit\nwho's smiling so brightly.\nWell we reckon we're cool\nand we reckon rightly!!,joy,0.609,0
855,2018-En-00304,Thank God for grace ,sadness,0.1,0
856,2018-En-01808,Sometimes you have to smile to hide your fears and to laugh to hide your tears,fear,0.31,0
857,2018-En-01888,@traviswall Strange Fruit. Wow. The story of what America was and what it can be. #brilliant #soyouthinkyoucandance,joy,0.516,0
858,2018-En-01879,"Dont sink to the level of those who insult you. Rather, rise to the level of those who inspire you. Deliver result, not insult",anger,0.258,0
859,2018-En-00008,@ArriFaun This was such a great way to start the day lmao 🤣😂,joy,0.742,0
860,2018-En-00799,Tu me haces reir. - You make me laugh. 🤣 #laughs #friends #jaja #haha,joy,0.703,0
861,2018-En-03959,@Alolan_Yusaku Oh definitely! I saw the snap and the colour looks great too.,anger,0.281,0
862,2018-En-01275,if jk realize what taehyung did can he do that to taehyung as a revenge? i would love to,sadness,0.28300000000000003,0
863,2018-En-02580,Great start. Exciting new innovation = new challenges. @VisaSecurity #VSS2017 #brilliance,joy,0.6409999999999999,0
864,2018-En-03416,@SkyNews @CNN @cnnbrk watching the #totalsolareclipse on ur channels right now #amazing what's happening in the #usa,joy,0.6559999999999999,0
865,2018-En-03494,"With you, I'm lost in the moment. Without you I'm lost in the world.❤️🤐 #world  #moment #lostinthemoment #You",sadness,0.273,0
866,2018-En-03228,Dropping son off this morning then shopping with my girls for shoes wedding fun this afternoon.  Your TL won't explode today.  😀,anger,0.266,0
867,2018-En-03944,watching that video and realizing that I've gotten uglier #depressed,sadness,0.9440000000000001,1
868,2018-En-02504,@itsjordansroom Good morning to you too young lady hope your Tuesday's terrific,fear,0.10400000000000001,0
869,2018-En-00690,"@na_dirs Omg you're savage prof, this is hilarious 🤣🤣",joy,0.561,0
870,2018-En-02472,@emaalymaae Looks beautiful 😘,joy,0.6409999999999999,0
871,2018-En-02268,Wishing you a blessed and happy morning. Glad to be here. Do you🤔 and brighten someone's day in your pursuit of happiness.,joy,0.75,0
872,2018-En-03747,happy birthday bb! i hope u had an amazing birthday 🎉 @ultsdonghan,joy,0.727,0
873,2018-En-03917,"Wow that last chick was a bit intense, poor Freddie was a bit unnerved lol #NinjaWarriorAU",sadness,0.27399999999999997,0
874,2018-En-02234,Ready to start my day after practising my daily #meditation.Today's focus was on #gratitude and there are so many things to be #grateful for,joy,0.597,0
875,2018-En-03973,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,sadness,0.16,0
876,2018-En-01909,@mycharlibrown @pcbcat43 Happy birthday Mom what a wonderful cake delivery youre blessed,joy,0.6559999999999999,0
877,2018-En-01106,@jeonquality i chose the right one TIWALA PLS 😰,fear,0.37,0
878,2018-En-01840,@LovinUnited That'll be Madrid throwing a huff over Morata and De Gea. Fuck them,fear,0.379,0
879,2018-En-01529,LogRhythm: LogRhythm helped First_Financial bank unify #threat data and #streamline responses. Learn how in this case study:… …,fear,0.375,0
880,2018-En-04338,"If GOD said it, then HE will do it...no need to fret, worry or fear! #pray #trust #believe #beatPeace #HEsGotThis #letFAITHarise Phil 4:6-7",anger,0.188,0
881,2018-En-01264,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,fear,0.13,0
882,2018-En-01981,Just #snorted #laughing @CommunityTV #outtakes @donaldglover @dannypudi #hilarious Best duo ever! @community,joy,0.75,0
883,2018-En-02858,'A #pessimist sees the difficulty in every #opportunity; an #optimist sees the opportunity in every difficulty.' —Winston Churchill #quote,fear,0.242,0
884,2018-En-01256,I got striked by #awesomeness and blinding people by all the #glory! #nosleep48,joy,0.609,0
885,2018-En-00491,"“Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.”\nGalatians 6:9 NIV",sadness,0.107,0
886,2018-En-00341,I'm so upset 😭,sadness,0.81,1
887,2018-En-01184,@Sethrogen HUGE fan of your work!!! But tell me how baked were you guys when y'all came up with the Sausage Party idea?? #hilarious,joy,0.613,0
888,2018-En-00562,@CCfunkandsoul happy birthday mate ❤ hope you have an amazing day xx,joy,0.667,0
889,2018-En-02508,Absolutely love @unqualified but can't listen to it during my commute on the subway because I burst out laughing and people stare!,joy,0.545,0
890,2018-En-02514,@Hayles_101 Delaney keeping up his awesome Manchester United transfer record...\n\n😂,joy,0.597,0
891,2018-En-02864,"Rejoice always, #pray continually, #givethanks in all circumstances; for this is God’s will for you in Christ Jesus. 1 Thess. 5:16-18 #joy",joy,0.547,0
892,2018-En-04260,It's so sad when you talk so highly of someone then they end up disappointing u and making u look like a pendeja,sadness,0.841,1
893,2018-En-00012,"Psalm 2:12 Kiss the Son, lest He be angry, And you perish in the way, When His wrath is kindled but a little.",anger,0.266,0
894,2018-En-04156,I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,anger,0.21899999999999997,0
895,2018-En-02814,I fw @ralofamgoon he don't hesitate to speak his mind,fear,0.32,0
896,2018-En-00902,@TarekFatah Wishing you well sir... you are an extremely straightforward and jovial person...,joy,0.578,0
897,2018-En-02398,@keval_91 @ChopdUK Sort it out @ChopdUK ,fear,0.268,0
898,2018-En-01786,"please, more comments from #tweeters that don't look at charts! #adorable $snap",joy,0.516,0
899,2018-En-01692,Add me on snapchat : dfdf_66\n#dick #pussy #nudes #horny #anal #ass #bigbooty #bobs #cock #blowjob #sex #sexy #snap \nAny horny girls ?🔥💦👅👅👅,anger,0.156,0
900,2018-En-00019,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,sadness,0.214,0
901,2018-En-03614,Literally @TFLN is the best thing. I used to spend HOURS reading this shit when I was in college. Still so fucking funny #dying #hilarious,joy,0.615,0
902,2018-En-02916,Yay... a big shout out for my friend @GuptaJuhi90 . Welcoming her back on twitter. She a terrific writer. Stay tuned for tweets.,fear,0.226,0
903,2018-En-01158,@ZELO96 That's right! Keep laughing and always smile 🙂🙃😉\nNow wat the heck was deleted I just woke up 😉😏,joy,0.578,0
904,2018-En-03583,That was the most beautiful thing I have ever seen. #Eclipse2017 #Eclipse #SolarEclipse #tears,sadness,0.20800000000000002,0
905,2018-En-01736,Girls dmme your snap chat account,anger,0.136,0
906,2018-En-01352,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",anger,0.25,0
907,2018-En-03986,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited,joy,0.531,0
908,2018-En-03638,Love it when @JenniferHorn is laughing as hard at @brianwhitman's rif as I am! 😂 #crying 🤣🤣 #chateaubriand @MorningAnswerLA,sadness,0.267,0
909,2018-En-01129,I've had my share of trials and tests. But you know what? God has always stayed with me and brought me through! 😊\n#Survivor #grateful #truth,joy,0.588,0
910,2018-En-03825,All the bright places \n#movie💯😍,joy,0.703,0
911,2018-En-02360,"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success",anger,0.175,0
912,2018-En-00752,@LoganPaul hii logan! 😍 new maverick here!!! :D recently I've been watching your vlogs and I'm soo into it. :),joy,0.75,0
913,2018-En-03909,mum got out of a rlly bad car crash completely not injured and i found a rlly sentimental piece of jewellery i thought i'd lost #blessed,joy,0.621,0
914,2018-En-03813,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,fear,0.275,0
915,2018-En-04095,2 more weeks! 😮😊  #painfree,fear,0.297,0
916,2018-En-00304,Thank God for grace ,anger,0.05,0
917,2018-En-02953,It's now raining and I can hear thunder growl somewhere. Good day to read some more.,fear,0.28300000000000003,0
918,2018-En-02858,'A #pessimist sees the difficulty in every #opportunity; an #optimist sees the opportunity in every difficulty.' —Winston Churchill #quote,anger,0.141,0
919,2018-En-03115,Hey Andy Van Dyke Thanks for the recent follow! Happy to connect :) Look forward to your next interesting posts.,joy,0.9059999999999999,0
920,2018-En-02207,@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still ,anger,0.215,0
921,2018-En-03323,Dick Gregory &amp; Jerry Lewis 2 greats who's creativity and imaginations brought smiles &amp; laughter to place not always illuminated. ,joy,0.561,0
922,2018-En-00448,"@bronliejacobs Happy Birthday Bronz❣️ love you smmm, have a wonderful day!!!",joy,0.688,0
923,2018-En-01443,"Psalm 95:1-7 O come, let us sing to the Lord; let us make a joyful noise to the rock of our salvation!",joy,0.594,0
924,2018-En-01828,@NEXXhelmets @REVIT thank you guys! It is a #pleasure and an #honor to work with you on the @_Tea2wine_ expedition 💯%‼️👊 🏍️🌍,joy,0.688,0
925,2018-En-02992,Absolutly shocking service from @bookingcom especially when owed £327 Expected better from a comp Ive dealt with 4 yrs #unhappy #badservice,sadness,0.815,1
926,2018-En-02772,"No matter how much @ZescoUnitedFC lights up the forest, they end up getting lost 😂 \n#ZescoForest\n#SSBola",sadness,0.261,0
927,2018-En-01175,"Wow, only 9 out of 60 pages left in my first full art book :O #amazing",joy,0.75,0
928,2018-En-00557,@joerogan I looked at the eclipse without glasses and now I have x-ray vision! #awesomeness,joy,0.561,0
929,2018-En-02933,Why does the president of the US tweet like Regina George? ,fear,0.2,0
930,2018-En-03756,Don't frown be meh,anger,0.281,0
931,2018-En-02812,Depression sucks #getHelp  ,sadness,0.815,1
932,2018-En-02676,Fast and furious marathon soon! ✌🏻,anger,0.11800000000000001,0
933,2018-En-03423,"John 14:27\nLet not your heart be troubled, neither let it be afraid. #peace #afraid",fear,0.37,0
