,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
1538,1.16284E+18,1.16284E+18,8/17/2019,sarahhunter25,"Feeling okish one minute then ?? for no reason what's so ever. Psychiatrist was right chronic depression gives no warnings, mood just dips when it feels like it.  Top it off anxiety is at a high too.  ","['#depression', '#anxiety']","Feeling okish one minute then ?? for no reason what's so ever. Psychiatrist was right chronic depression gives no warnings, mood just dips when it feels like it.  Top it off anxiety is at a high too. #depression #anxiety",1
1539,1.16284E+18,1.16284E+18,8/17/2019,forzaroo,"Felt good that I was at least able to get my laundry started, but haven't done anything past that. Though I've at least fed myself today. :/  ",['#depression'],"Felt good that I was at least able to get my laundry started, but haven't done anything past that. Though I've at least fed myself today. :/  #depression",1
1544,1.16284E+18,1.16284E+18,8/17/2019,skypetherapist,Mindfulness Therapy is the application of depression for healing  and . This is a very powerful approach once you have learned how to do this.,"['#mindfulness', '#anxiety', '#depression']",Mindfulness Therapy is the application of #mindfulness for healing #anxiety and #depression. This is a very powerful approach once you have learned how to do this.,0
1548,1.16284E+18,1.16284E+18,8/17/2019,polar_izedd,"you all depression ever made you stay home and cancel plans for weeks, but then feel like you're going crazy cuz you're home all the time? ",['#depression'],"Y'all depression ever made you stay home and cancel plans for weeks, but then feel like you're going crazy cuz you're home all the time? #depression",1
1552,1.16284E+18,1.16284E+18,8/17/2019,ss_final,I didn’t want to wake up. I was having a much better time asleep. And that’s really sad.,['#depression'],"“I didn’t want to wake up. I was having a much better time asleep. And that’s really sad."" #depression",1
1558,1.16284E+18,1.16284E+18,8/17/2019,iiandoii,Just realized I was too depressed yesterday I haven't ate,['#depression'],Just realized I was too depressed yesterday I haven't ate  #depression,1
1565,1.16283E+18,1.16283E+18,8/17/2019,danapsychic,Are you feeling like you don't deserve to be going through all of this love problems have you given your whole heart to this person has this person betrayed you and make you feel like you're at nothing DM free reading today    pic.twitter.com/dDCsytXjbl,"['#selfie', '#depression', '#cheatingspouse']",Are you feeling like you don't deserve to be going through all of this love problems have you given your whole heart to this person has this person betrayed you and make you feel like you're at nothing DM free reading today #selfie #depression #cheatingspouse pic.twitter.com/dDCsytXjbl,0
1572,1.16283E+18,1.16283E+18,8/17/2019,heartsbroke1,I can’t Take it ????    pic.twitter.com/vXqNH9NjH6,"['#sad', '#sadedits', '#depression']",I can’t Take it ????#Sad #sadedits #depression  pic.twitter.com/vXqNH9NjH6,1
1575,1.16283E+18,1.16283E+18,8/17/2019,gret_ahh,"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* ",['#depression'],"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* #depression",1
1579,1.16283E+18,1.16283E+18,8/17/2019,glimpseofshae,I feel like my husband are growing more and more apart.,"['#postpartum', '#depression', '#newmom']",I feel like my husband are growing more and more apart. #postpartum #depression #newmom,1
1591,1.16282E+18,1.16282E+18,8/17/2019,gotonode,"Me: My ""check engine"" light is on. Mechanic: Which car? Me: No I said mine.  ",['#depression'],"Me: My ""check engine"" light is on. Mechanic: Which car? Me: No I said mine.  #depression",1
1605,1.16282E+18,1.16282E+18,8/17/2019,markega55800911,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj,"['#anxiety', '#depression', '#puppylove']",Best #anxiety & #depression quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some #puppylove. pic.twitter.com/PlCs6KUyGj,0
1613,1.16282E+18,1.16282E+18,8/17/2019,psychedelicami,"41 year old woman wth chronic pain,  and  ""I've noticed that I'm not breaking down crying everyday, my mood seems to be more positive and the intense, intrusive thoughts aren't as strong. It's only been 6 micro doses but I feel like I'm seeing some improvement.""  pic.twitter.com/CFTdb6q2ka","['#ptsd', '#depression']","41 year old woman wth chronic pain, #PTSD and #depression ""I've noticed that I'm not breaking down crying everyday, my mood seems to be more positive and the intense, intrusive thoughts aren't as strong. It's only been 6 micro doses but I feel like I'm seeing some improvement.""  pic.twitter.com/CFTdb6q2ka",1
1626,1.16282E+18,1.16281E+18,8/17/2019,_naminami_06,"when i needed a hand, who can i turn to? when ""this"" attacks who is willing to help?  ","['#depression', '#anxiety']","when i needed a hand, who can i turn to? when ""this"" attacks who is willing to help? #depression #Anxiety",1
1632,1.16281E+18,1.16281E+18,8/17/2019,abbasian,With nasal spray of  ketamine being introduced by end year it’s administration will be safer. However it is pricey so IM/IV ketamine will remain for treatment resistant .,"['#ketamine', '#spravato', '#depression']",With nasal spray of #ketamine (#Spravato) being introduced by end year it’s administration will be safer. However it is pricey so IM/IV ketamine will remain for treatment resistant #depression.,0
1643,1.16281E+18,1.16281E+18,8/17/2019,takara66,"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  ","['#depression', '#work']","When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion. #depression #work",1
1655,1.16281E+18,1.16281E+18,8/17/2019,mcgaleveronica,Been feeling pretty shitty all day. I put it down to a busy week but I think it's just been an off day!!!So I have had a hot shower washed and conditioned my hair put on a boxset still feeling shitty but I'm trying!!,"['#depression', '#anxiety', '#selfcare']",Been feeling pretty shitty all day. I put it down to a busy week but I think it's just been an off day!!!So I have had a hot shower washed and conditioned my hair put on a boxset still feeling shitty but I'm trying!! #depression #anxiety #selfcare,1
1670,1.1628E+18,1.1628E+18,8/17/2019,amethyst_beth,"Sometimes, no matter what you do,  and  can swoop in, covering you like a thick storm cloud. For me, those are the times I have to wait it out, go within and draw upon the wisdom of spirit. Still, it can really suck.","['#depression', '#anxiety']","Sometimes, no matter what you do, #depression and #anxiety can swoop in, covering you like a thick storm cloud. For me, those are the times I have to wait it out, go within and draw upon the wisdom of spirit. Still, it can really suck.",1
