,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
55,6.83E+17,6.83E+17,12/31/2015,bipolartweets,"Thought about  more than once over the holidays, all I seem 2 be doin is drink  & stay in bed ","['#suicide', '#alcohol', '#depressed']","Thought about #suicide more than once over the holidays, all I seem 2 be doin is drink #alcohol & stay in bed #depressed",1
56,6.83E+17,6.83E+17,12/31/2015,f5matthew,Working New Years Eve ????????,"['#gymlife', '#work', '#depressed']",Working New Years Eve ???????? #gymlife #work #depressed,1
61,6.82E+17,6.82E+17,12/31/2015,hershey____kiss,I want some dick.  ????,['#depressed'],I want some dick.  ???? #depressed,0
62,6.82E+17,6.82E+17,12/31/2015,netssie,My  binge concluded with episode 3 last night. Anakin Skywalker's life is just heart breaking. ????,"['#starwars', '#depressed']",My #StarWars binge concluded with episode 3 last night. Anakin Skywalker's life is just heart breaking. ???? #depressed,0
65,6.82E+17,6.82E+17,12/31/2015,paulstarkjr,"I am going to try and get some sleep. Not sure if i will be on tomorrow, ",['#depressed'],"I am going to try and get some sleep. Not sure if i will be on tomorrow, #Depressed",1
66,6.82E+17,6.82E+17,12/31/2015,higuera_13,When you make it far in a difficult Mario maker level and die.,['#depressed'],When you make it far in a difficult Mario maker level and die. #depressed,0
67,6.82E+17,6.82E+17,12/31/2015,ldswriter2014,Looks like it's one of those cry yourself to sleep nights...,"['#depressed', '#cryingmyselftosleep']",Looks like it's one of those cry yourself to sleep nights... #depressed #cryingmyselftosleep,1
72,6.82E+17,6.82E+17,12/31/2015,josholds15,When you're up $80-$90 and lose it all because you just can't stop<<<<<<<<,['#depressed'],When you're up $80-$90 and lose it all because you just can't stop<<<<<<<< #Depressed,1
74,6.82E+17,6.82E+17,12/31/2015,mercury_tanner,It's funny at night I hate sleeping but sleeping helps I just feel so dead now is there an explanation to this feeling?,"['#stressed', '#depressed']",It's funny at night I hate sleeping but sleeping helps I just feel so dead now is there an explanation to this feeling? #stressed #depressed,1
76,6.82E+17,6.82E+17,12/31/2015,_gboom,came home to my parents taking down the christmas decorations.,['#depressed'],came home to my parents taking down the christmas decorations. #depressed,0
83,6.82E+17,6.82E+17,12/31/2015,galaxygir22,I thought when your in relationships with someone they are suppose to help build you up not tear you down,"['#depressed', '#fuckrelationships']",I thought when your in relationships with someone they are suppose to help build you up not tear you down #depressed #fuckrelationships,1
91,6.82E+17,6.82E+17,12/31/2015,sadanduglyteen,really wanting to end my life right about now.,"['#depression', '#depressed']",really wanting to end my life right about now. #depression #depressed,1
94,6.82E+17,6.82E+17,12/31/2015,zaire_margaux,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z",['#depressed'],"It's really so sad, these stories about shootings. Makes me feel so #depressed trying to keep my head up and not crash down again. Z",1
100,6.82E+17,6.82E+17,12/31/2015,kristanne21,"Damn, ""Dear John"" is really fucking me up right now... ????????????????  lbs",['#depressed'],"Damn, ""Dear John"" is really fucking me up right now... ???????????????? #depressed lbs",0
101,6.82E+17,6.82E+17,12/31/2015,meganemily_xxx,I've just ate 5 bags of sweets. WHAT IS LIFE,['#depressed'],I've just ate 5 bags of sweets. WHAT IS LIFE #depressed,1
102,6.82E+17,6.82E+17,12/31/2015,klicci,Just realized that when I wake tomorrow  episode 3 will not be under my dying xmas tree.,"['#serial', '#literallynorfiguratively', '#depressed']",Just realized that when I wake tomorrow #Serial episode 3 will not be under my dying xmas tree.  #literallynorfiguratively #depressed,0
104,6.82E+17,6.82E+17,12/31/2015,hawthorne679,"  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",['#depressed'],"#depressed  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0
105,6.82E+17,6.82E+17,12/30/2015,hawthorne679,the tears will cry   the pain will tear the world may hope   life may live,"['#depressed', '#hope', '#livefreewithoutviolence']",the tears will cry #depressed  the pain will tear the world may hope #hope  life may live #livefreewithoutviolence,0
106,6.82E+17,6.82E+17,12/30/2015,eabaudler,That moment when you remember the Blue Bell ice cream in your freezer... After you've left Texas... ????????????????,"['#bluebell', '#depressed']",That moment when you remember the Blue Bell ice cream in your freezer... After you've left Texas... ???????????????? #BlueBell #depressed,0
107,6.82E+17,6.82E+17,12/30/2015,loosingmyself1,Him:it was a mistake dating u Me:I'm sorry I'm not good enough Him:throws rocks at me Me:takes the pain,['#depressed'],Him:it was a mistake dating u Me:I'm sorry I'm not good enough Him:throws rocks at me Me:takes the pain #depressed,0
109,6.82E+17,6.82E+17,12/30/2015,jdanyielle,Curry really can't play tonight  but the rest of the Warriors got it ??????????????????????????????????,['#depressed'],Curry really can't play tonight #depressed but the rest of the Warriors got it ??????????????????????????????????,0
110,6.82E+17,6.82E+17,12/30/2015,mediscoveringme,I guess it's because I'm not feeling well that I feel so low.  Throat is starting to flare and I can't cope with it right now.,['#depressed'],I guess it's because I'm not feeling well that I feel so low.  Throat is starting to flare and I can't cope with it right now. #depressed,1
111,6.82E+17,6.82E+17,12/30/2015,savlizan,", , ,.. Stfu You're only 15 You just started your life","['#depressed', '#tired', '#alone']","#depressed, #tired, #alone,.. Stfu You're only 15 You just started your life",1
114,6.82E+17,6.82E+17,12/30/2015,disclosuredoll,Literally going to make 2016 the best of it cause this year was true hell  ????,['#depressed'],Literally going to make 2016 the best of it cause this year was true hell #depressed ????,0
116,6.82E+17,6.82E+17,12/30/2015,crackedupside,I find  to be very useful. They give me lots of things to be  about in the coming year.,"['#newyearsresolutions', '#depressed']",I find #NewYearsResolutions to be very useful. They give me lots of things to be #depressed about in the coming year.,0
117,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,Omg doorbell ring and I thought it was him…I hate anxiety attacks…,"['#depressed', '#anxiety', '#selfhate']",Omg doorbell ring and I thought it was him…I hate anxiety attacks… #depressed #anxiety #selfhate,1
119,6.82E+17,6.82E+17,12/30/2015,mary_poppin_it,I don't remember the last time I've cried this much from being sick.    ????????,"['#sick', '#depressed', '#inflorida']",I don't remember the last time I've cried this much from being sick. #sick #depressed #inflorida ????????,1
123,6.82E+17,6.82E+17,12/30/2015,kknoell12,It really needs to start snowing,"['#needtoshred', '#depressed']",It really needs to start snowing #needtoshred #depressed,1
124,6.82E+17,6.82E+17,12/30/2015,salaihaa_,No more scioly for the rest of the year,"['#sad', '#depressed', '#whatalife']",No more scioly for the rest of the year #sad #depressed #whatalife,1
126,6.82E+17,6.82E+17,12/30/2015,horkmadork,when u want bae to be bae but he caps ur relationship at fam,"['#depressed', '#sad', '#heneedssomemilk']",when u want bae to be bae but he caps ur relationship at fam #depressed #sad #heneedssomemilk,1
138,6.82E+17,6.82E+17,12/30/2015,urmomishott,I'll just stay in bed today,['#depressed'],I'll just stay in bed today #depressed,1
139,6.82E+17,6.82E+17,12/30/2015,reenzxx,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,"['#depressed', '#holidaysover']",Feeling very very lazy to pack :( I don't want to go home just yet !! #depressed #holidaysover ????,1
142,6.82E+17,6.82E+17,12/30/2015,depressedteen40,"I don't want to be here anymore, and nobody would care if i did go, so why am I still here?   ","['#depressedgirl', '#depressedteen', '#depressed']","I don't want to be here anymore, and nobody would care if i did go, so why am I still here? #depressedgirl #depressedteen #depressed",1
143,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,So far he stop texting me…after I said something…so hopefully he doesn't show up at my house…,"['#depressed', '#scare', '#selfhate']",So far he stop texting me…after I said something…so hopefully he doesn't show up at my house… #depressed #scare #selfhate,1
147,6.82E+17,6.82E+17,12/30/2015,danhoweiis,Dan is  ????because he never  ????????because his parents are  ???????1RT= 1 minute ???? of sleep ???? for DanIsNotOnFire????????,"['#depressed', '#sleeps', '#christian']",Dan is #Depressed ????because he never #Sleeps ????????because his parents are #Christian ???????1RT= 1 minute ???? of sleep ???? for DanIsNotOnFire????????,0
152,6.82E+17,6.82E+17,12/30/2015,_cocoahontas_,I just asked this customer about her cable box and she went left field and was telling me all the issues in her life ????,['#depressed'],I just asked this customer about her cable box and she went left field and was telling me all the issues in her life ???? #depressed,0
160,6.82E+17,6.82E+17,12/30/2015,huertaa16,Officially done with greys anatomy ????????,"['#mylifeisover', '#depressed']",Officially done with greys anatomy ???????? #mylifeisover #depressed,0
163,6.82E+17,6.82E+17,12/30/2015,thekajalguds,You don't matter anymore- feeling down ????  ????,"['#depressed', '#wtf']",You don't matter anymore- feeling down ???? #depressed ???? #wtf,0
165,6.82E+17,6.82E+17,12/30/2015,jdramapll,Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks...,['#depressed'],Working on the day before new eve's day... Oh how I miss my childhood and those long christmas/new years breaks... #depressed,1
170,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,Crying once again…I have something repeating in my head over and over…I'm crying…,"['#depressed', '#cryinf', '#selfhate']",Crying once again…I have something repeating in my head over and over…I'm crying… #depressed #cryinf #selfhate,1
174,6.82E+17,6.82E+17,12/30/2015,genesimmonsphd," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)","['#anxious', '#depressed']","#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
175,6.82E+17,6.82E+17,12/30/2015,filsoccer11,6 Day Cooldown on CSGO competitive only cause i kicked an AFK! Thats dumb ...,"['#mad', '#depressed']",6 Day Cooldown on CSGO competitive only cause i kicked an AFK! Thats dumb ... #mad #depressed,0
180,6.82E+17,6.82E+17,12/30/2015,beefoodnfitness,My night was amazing and awesome than it turned to shit really quickly,"['#depressed', '#worried']",My night was amazing and awesome than it turned to shit really quickly #depressed #worried,1
181,6.82E+17,6.82E+17,12/30/2015,crimson_fluids,"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. ",['#depressed'],"Sleeping for 12+ hours at a time, and fantasizing about ways to kill myself. #Depressed",1
182,6.82E+17,6.82E+17,12/30/2015,madalynmarie692,I can't sleep knowing Brittany is leaving in a couple days.. ????????,['#depressed'],I can't sleep knowing Brittany is leaving in a couple days.. ???????? #depressed,0
186,6.82E+17,6.82E+17,12/30/2015,meg_han21,When you feel like you have no friends at work anymore    out,"['#depressed', '#left']",When you feel like you have no friends at work anymore  #depressed #left out,1
187,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,Headaches suck after crying so much…but he finally texted me????…,"['#depressed', '#cryingstop']",Headaches suck after crying so much…but he finally texted me????… #depressed #cryingstop,1
190,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat…,"['#depressed', '#alone', '#crying']",I feel like he lost interest in me he doesn't text me back…crying sucks…when he saw your story on snapchat… #depressed #alone #crying,1
191,6.82E+17,6.82E+17,12/30/2015,michelledrsa,I don't think I wanna see  for awhile  Disney you went to far with the feels.. and I thought Brother Bear was bad,"['#thegooddinosaur', '#depressed']",I don't think I wanna see #TheGoodDinosaur for awhile #depressed Disney you went to far with the feels.. and I thought Brother Bear was bad,0
194,6.82E+17,6.82E+17,12/30/2015,hay_bootay,My family has been using my blue oil like its water and I gave Ahmed my last blue oil,['#depressed'],My family has been using my blue oil like its water and I gave Ahmed my last blue oil #depressed,0
197,6.82E+17,6.82E+17,12/30/2015,depressedteen40,Why do you cut your ankle? It's easier to hide and I can't handle people finding out they'll pretend to care and hurt me again,['#depressed'],Why do you cut your ankle? It's easier to hide and I can't handle people finding out they'll pretend to care and hurt me again #depressed,1
198,6.82E+17,6.82E+17,12/30/2015,depressedteen40,"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said ",['#depressed'],"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said #depressed",1
199,6.82E+17,6.82E+17,12/30/2015,alishababbe,Balling my eyes out because I only have 3 days left with Zachary and I work....????,['#depressed'],Balling my eyes out because I only have 3 days left with Zachary and I work....???? #depressed,1
201,6.82E+17,6.82E+17,12/30/2015,angel_is_dead,*sigh* ???? I haven't cried so much…I'm in so much pain…,"['#depressed', '#cryin', '#selfhate']",*sigh* ???? I haven't cried so much…I'm in so much pain… #depressed #cryin #selfhate,1
202,6.82E+17,6.82E+17,12/30/2015,jezzfacts,The  people are often also the most .,"['#funniest', '#depressed', '#depression']",The #funniest people are often also the most #depressed. #depression,0
205,6.82E+17,6.82E+17,12/30/2015,cheshire_dee,That moment when you get blindsided by something you wasn't expecting & now in a state of total disappointment & heartache....,['#depressed'],That moment when you get blindsided by something you wasn't expecting & now in a state of total disappointment & heartache....#depressed,1
208,6.82E+17,6.82E+17,12/30/2015,artcarvedrings,Art hasn't tweeted lately because he lacks  access (and also access to ropes and sharp objects). He's .,"['#socialmedia', '#depressed', '#stafftweets']",Art hasn't tweeted lately because he lacks #socialmedia access (and also access to ropes and sharp objects). He's #depressed. #stafftweets,0
209,6.82E+17,6.82E+17,12/30/2015,vxnessaqueen,just so depressed anymore ????????    pic.twitter.com/rcv1I6pAk7,"['#musicallyapp', '#depressed']",just so depressed anymore ???????? #MusicallyApp #Depressed  pic.twitter.com/rcv1I6pAk7,0
212,6.82E+17,6.82E+17,12/30/2015,janellekh,"If I could, I would stay in bed until next Monday. ",['#depressed'],"If I could, I would stay in bed until next Monday. #depressed",1
226,6.82E+17,6.82E+17,12/30/2015,dopehoemagic,Cant wear makeup for a while ????,['#depressed'],Cant wear makeup for a while #depressed????,1
229,6.82E+17,6.82E+17,12/30/2015,06daveyl,Why did I just read through my old DMs. Fml,['#depressed'],Why did I just read through my old DMs. Fml #depressed,1
233,6.82E+17,6.82E+17,12/29/2015,itsmegannj,Victoria secret has a sale but my wallet is dry af'????,['#depressed'],Victoria secret has a sale but my wallet is dry af'???? #depressed,1
239,6.82E+17,6.82E+17,12/29/2015,smithdrvr13,"Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise...  ","['#disillusioned', '#depressed']","Always thought helping others would come back when you need it most, unfortunately beginning to think otherwise... #disillusioned #depressed",0
241,6.82E+17,6.82E+17,12/29/2015,higap_mh,Accept that you are  and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,['#depressed'],Accept that you are #depressed and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,0
245,6.82E+17,6.82E+17,12/29/2015,madness_409,"I was at my aunt's, all happy with my cousins and no music. My dad picks me up and he starts arguing with me now I need my music ",['#depressed'],"I was at my aunt's, all happy with my cousins and no music. My dad picks me up and he starts arguing with me now I need my music #depressed",0
246,6.82E+17,6.82E+17,12/29/2015,kittyzhaovelic,Apparently you get a free pass just by mentioning    Where was I on the free badge day??!!,"['#depressed', '#mentaldisorder', '#suicidal']",Apparently you get a free pass just by mentioning #depressed #mentalDisorder #Suicidal Where was I on the free badge day??!!,0
248,6.82E+17,6.82E+17,12/29/2015,ashabays,I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all.,['#depressed'],I'm in desperate need of a good hug and a hot cup of coffee. I have no one here to hug me right now and no coffee maker at all. #Depressed,1
249,6.82E+17,6.82E+17,12/29/2015,ashabays,I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again...,"['#depressed', '#ihatecold']",I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again... #Depressed #IHateCold,1
263,6.82E+17,6.82E+17,12/29/2015,baracinta15,idk what to do with this acc - #…  pic.twitter.com/uOmcxfhKxk,[],idk what to do with this acc - #depressed#sad#secret_society123#love#inlove#spam4spam#follow4follow#cwd#sfs#quotes#…  pic.twitter.com/uOmcxfhKxk,0
269,6.82E+17,6.82E+17,12/29/2015,gabiwilsonn,On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere,"['#depressed', '#rip']",On the way to Harris teeter I see white ducks on the way back I see dead ducks and white feathers everywhere #depressed #rip,0
271,6.82E+17,6.82E+17,12/29/2015,shamrocksam,Been kicked to the kerb by a big company yet again in my quest 4 a decent job,"['#disabilitydiscrimination', '#depressed', '#upset']",Been kicked to the kerb by a big company yet again in my quest 4 a decent job #disabilitydiscrimination #depressed #upset,1
272,6.82E+17,6.82E+17,12/29/2015,nikrump,I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out,['#depressed'],I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out #depressed,1
273,6.82E+17,6.82E+17,12/29/2015,moroccansuicida,Bloody bath.     pic.twitter.com/FTAiXlH8zD,"['#depressed', '#suicidal']",Bloody bath.   #depressed #suicidal pic.twitter.com/FTAiXlH8zD,0
274,6.82E+17,6.82E+17,12/29/2015,khaosmagoon,Not having a good week,"['#depressed', '#pain', '#sleep']",Not having a good week #depressed #pain #sleep,1
278,6.82E+17,6.82E+17,12/29/2015,chellsvx,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",['#depressed'],"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   #depressed",1
280,6.82E+17,6.82E+17,12/29/2015,laimaungarijas,"Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up.   ","['#tiredoflife', '#depressed', '#crying']","Guys, I have nothing to live for. I am tired of living here. Even my friends couldn't cheer me up. #tiredoflife #depressed #crying",1
287,6.82E+17,6.82E+17,12/29/2015,mommamia001,What should i do with my life...so many things that i should do but so many things i dont wanna be doing,['#depressed'],What should i do with my life...so many things that i should do but so many things i dont wanna be doing #depressed,1
290,6.82E+17,6.82E+17,12/29/2015,may_war,I'm the most  person whn i am at home i guess..cuz thn u huv enough time to think abt all the nonsense!!,"['#depressed', '#ihateit']",I'm the most #depressed person whn i am at home i guess..cuz thn u huv enough time to think abt all the nonsense!!  #IhateIt,1
292,6.82E+17,6.82E+17,12/29/2015,kellyy_daly,I'm definitely not bringing them out in this weather to get a coffee.,"['#depressed', '#deliveryplease']",I'm definitely not bringing them out in this weather to get a coffee. #depressed #deliveryplease,0
296,6.82E+17,6.82E+17,12/29/2015,abcd08,"There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it.  ","['#depressed', '#exhausted']","There's a moment na I'm not happy anymore. Even if I have a bit of freedom, cars, money, gadgets, I can't help it. #depressed #exhausted",0
297,6.82E+17,6.82E+17,12/29/2015,stephaniiie91,I guess my vacation is over... Back to work I go.  ????,['#depressed'],I guess my vacation is over... Back to work I go. #depressed ????,0
298,6.82E+17,6.82E+17,12/29/2015,seharkhalid44,You get  because you know that you're not what you should be...,"['#psychological_fact', '#depressed']",#Psychological_fact You get #depressed because you know that you're not what you should be...,0
299,6.82E+17,6.82E+17,12/29/2015,w_aitkensports,Chris Lynn just beat my ATAR,['#depressed'],Chris Lynn just beat my ATAR #depressed,0
300,6.82E+17,6.82E+17,12/29/2015,benadrill,Look at me now how  a then a mufuckha,['#depressed'],Look at me now how #depressed a then a mufuckha,0
302,6.82E+17,6.82E+17,12/29/2015,rowbacca,Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing?,['#depressed'],Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing? #depressed,1
310,6.82E+17,6.82E+17,12/29/2015,abbeylouu,It's my 21st today. And about 3% people actually give a damn.,['#depressed'],It's my 21st today. And about 3% people actually give a damn. #Depressed,1
315,6.82E+17,6.82E+17,12/29/2015,genesimmonsphd,"Gene Simmons, Ph.D. offers mental wellbeing to  souls. ","['#depressed', '#dearmentalhealthprofessionals']","Gene Simmons, Ph.D. offers mental wellbeing to #depressed souls. #DearMentalHealthProfessionals",0
316,6.82E+17,6.82E+17,12/29/2015,genesimmonsphd," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)","['#anxious', '#depressed']","#Anxious or #Depressed? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
319,6.82E+17,6.82E+17,12/29/2015,angel_is_dead,Music is just my best friend…fix everything I guess…,"['#depressed', '#selfhate', '#music']",Music is just my best friend…fix everything I guess… #depressed #selfhate #music,0
324,6.82E+17,6.82E+17,12/29/2015,angel_is_dead,Crying so much…I fuck up… he's just reading my messages…,['#depressed'],Crying so much…I fuck up… he's just reading my messages… #depressed,1
326,6.82E+17,6.82E+17,12/29/2015,atifjavedx,Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss.....,['#depressed'],Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss..... #Depressed,0
329,6.82E+17,6.82E+17,12/29/2015,creepmatik,May have to cut down on the Mexican foods.,"['#depressed', '#needsthatinmylife']",May have to cut down on the Mexican foods. #depressed #needsthatinmylife,0
330,6.82E+17,6.82E+17,12/29/2015,k_bay_bay,Last time hanging with silken and dorian before they move to Florida,"['#depressed', '#dontleave']",Last time hanging with silken and dorian before they move to Florida #depressed #dontleave,0
331,6.82E+17,6.82E+17,12/29/2015,willowmarie10,staying up late because mommies not home   ????,"['#depressed', '#missingmommy']",staying up late because mommies not home #depressed #missingmommy ????,0
332,6.82E+17,6.82E+17,12/29/2015,2st33zy,Looks like I'm getting super greenied and watching Portlandia,"['#depressed', '#professionalacttaker']",Looks like I'm getting super greenied and watching Portlandia #depressed #professionalACTtaker,0
333,6.82E+17,6.82E+17,12/29/2015,mikeysneed,Hammered af. And just watched the bengals lose.,['#depressed'],Hammered af. And just watched the bengals lose. #depressed,0
335,6.82E+17,6.82E+17,12/29/2015,pavanmkothari,Don't know why I feel so  today. :/,['#depressed'],Don't know why I feel so #depressed today. :/,1
338,6.82E+17,6.82E+17,12/29/2015,angel_is_dead,This night went to hell…can't I ever shut up…,"['#cryingsobad', '#depressed']",This night went to hell…can't I ever shut up… #cryingsobad #depressed,1
342,6.82E+17,6.82E+17,12/29/2015,alightinthedrk,I strongly believe in there if  for everyone. I haven't met it yet.,"['#theone', '#lost', '#depressed']",I strongly believe in there if #theone for everyone. I haven't met it yet. #lost #depressed,0
344,6.82E+17,6.82E+17,12/29/2015,xebg_riderx,"Was it the molly that made you ""like"" me?  ","['#nothingisreal', '#depressed']","Was it the molly that made you ""like"" me? #nothingisreal #depressed",0
349,6.82E+17,6.82E+17,12/29/2015,jamieguthrie_,"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift ",['#depressed'],"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift #depressed",0
360,6.82E+17,6.82E+17,12/29/2015,thebklounge5,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch ",['#depressed'],"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch #depressed",0
362,6.82E+17,6.82E+17,12/29/2015,wolfyouforgot,Had to return this whip today   ???? pic.twitter.com/uzndmFgfXp,"['#depressed', '#neednewcar']",Had to return this whip today #Depressed #neednewcar ???? pic.twitter.com/uzndmFgfXp,0
368,6.82E+17,6.82E+17,12/29/2015,adoniaade,". Thinking, Am I where I am supposed to be?  If yes why do I feel so  and ?","['#life', '#lonely', '#depressed']","#life. Thinking, Am I where I am supposed to be?  If yes why do I feel so #Lonely and #Depressed?",0
370,6.82E+17,6.82E+17,12/29/2015,bobbyjobe,After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you  !!!  ?,"['#zacharylevi', '#depressed', '#whatdoidonow']",After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you #ZacharyLevi !!! #depressed #WhatDoIDoNow?,0
377,6.82E+17,6.82E+17,12/28/2015,realtuesdayray,If Only he loved Enuff to make me feel happy,"['#unhappy', '#depressed']",If Only he loved Enuff to make me feel happy #Unhappy #Depressed,0
378,6.82E+17,6.82E+17,12/28/2015,asvp__jr,Damn I don't wanna go to work. :(  lmao,['#depressed'],Damn I don't wanna go to work. :( #depressed lmao,0
383,6.82E+17,6.82E+17,12/28/2015,michalaudrey,Operation hang out at the Cleveland airport today.,"['#nowyoucangobackhome', '#depressed']",Operation hang out at the Cleveland airport today. #nowyoucangobackhome #depressed,0
384,6.82E+17,6.82E+17,12/28/2015,earlnoahbernsby,Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??,"['#depressed', '#tamirrice']",Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope?? #Depressed #TamirRice,0
386,6.82E+17,6.82E+17,12/28/2015,mariahlynn219,I finished Game of Thrones last night.....what am I gonna do with my life until April ?,['#depressed'],I finished Game of Thrones last night.....what am I gonna do with my life until April ? #depressed,0
387,6.82E+17,6.82E+17,12/28/2015,angel_is_dead,I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore…,['#depressed'],I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore… #depressed,1
388,6.82E+17,6.82E+17,12/28/2015,amyyyharding,"Watching the Victoria secret fashion show was an error, never want to eat again  ","['#depressed', '#bodiestodiefor']","Watching the Victoria secret fashion show was an error, never want to eat again #depressed #bodiestodiefor",0
389,6.82E+17,6.82E+17,12/28/2015,angel_is_dead,I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself…,['#depressed'],I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself… #depressed,1
391,6.82E+17,6.82E+17,12/28/2015,teeganwatkins1,Why don't people listen?,"['#depressed', '#sucksass', '#ineedtomanup']",Why don't people listen? #depressed #sucksass #ineedtomanup,1
394,6.82E+17,6.82E+17,12/28/2015,nathanmaes97,Honestly I wish I could be chilling with my bro right now.. ????????,['#depressed'],Honestly I wish I could be chilling with my bro right now.. ???????? #depressed,0
395,6.82E+17,6.82E+17,12/28/2015,pcosscotsgirl,These overwhelming emotions are too much,"['#depressed', '#crying', '#pcos']",These overwhelming emotions are too much #depressed #crying #pcos,1
397,6.82E+17,6.82E+17,12/28/2015,georgelepaws1,Here he is again  can't bear him and he's stolen my sofa   pic.twitter.com/d7Goi5D2pZ,"['#rivalformyhumansaffections', '#depressed']",Here he is again #rivalformyhumansaffections can't bear him and he's stolen my sofa #depressed  pic.twitter.com/d7Goi5D2pZ,0
399,6.82E+17,6.82E+17,12/28/2015,angel_is_dead,My friend…knows how to make me feel happy…he's so kind…,"['#depressed', '#feelinglittlebetter']",My friend…knows how to make me feel happy…he's so kind… #depressed #feelinglittlebetter,0
407,6.82E+17,6.82E+17,12/28/2015,richardwiddows,I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming,['#depressed'],I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming #depressed,0
408,6.82E+17,6.82E+17,12/28/2015,marjieuana,"Well, the good thing is that I don't cut myself anymore tho. ",['#depressed'],"Well, the good thing is that I don't cut myself anymore tho. #depressed",0
413,6.82E+17,6.82E+17,12/28/2015,roscoiow,"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016  ","['#avfc', '#depressed']","Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016 #Avfc #Depressed",0
417,6.82E+17,6.82E+17,12/28/2015,klskn99,Wait. Dont you think that the scarves are actually teaser?,"['#depressed', '#teamwinner']",Wait. Dont you think that the scarves are actually teaser? #depressed #TeamWINNER,0
418,6.82E+17,6.82E+17,12/28/2015,holte_ender1966,No matter how much you tell yourself that you've accepted relegation it takes a day like today to prove that you haven't,"['#avfc', '#depressed']",No matter how much you tell yourself that you've accepted relegation it takes a day like today to prove that you haven't #avfc #depressed,0
427,6.81E+17,6.81E+17,12/28/2015,crankyashley,brains have some of the most tiring dreams. Maybe because they're some of the most vivid?,['#depressed'],#Depressed brains have some of the most tiring dreams. Maybe because they're some of the most vivid?,0
